date,aggregated_news,news_count,sentiment_score
2025-12-01,populer sepekan jakarta naik kelas bbca guyur dividen bulan ini [SEP] bbca tlkm pgas  saham blue chip bangkit reksadana indeks bnp naik 125 sehari [SEP] dua sesi dihantam seller bbca masuk titik penentuan tren baru [SEP] saham blue chip bank bangkit awal des 2025 tak semua layak beli cek analisisnya [SEP] berburu tambahan dividen interim bca bbca 2025 [SEP] besok 212 cum date dividen interim saham bbca cek rekomendasi analis [SEP] saham big banks kembali bangkit pasca ditinggal asing begini rekomendasi sahamnya [SEP] siapsiap jadwal cum dividen bca bbca pekan ini [SEP] saham bbca brms cs diburu asing saat ihsg november kinclong [SEP] harga saham pt bank central asia tbk bbca hari ini 01 december 2025 [SEP] populer sepekan jakarta naik kelas bbca guyur dividen bulan ini [SEP] bbca tlkm pgas  saham blue chip bangkit reksadana indeks bnp naik 125 sehari [SEP] saham blue chip bank bangkit awal des 2025 tak semua layak beli cek analisisnya [SEP] berburu tambahan dividen interim bca bbca 2025 [SEP] besok 212 cum date dividen interim saham bbca cek rekomendasi analis [SEP] saham big banks kembali bangkit pasca ditinggal asing begini rekomendasi sahamnya [SEP] siapsiap jadwal cum dividen bca bbca pekan ini [SEP] saham bbca brms cs diburu asing saat ihsg november kinclong [SEP] harga saham pt bank central asia tbk bbca hari ini 01 december 2025 [SEP] ihsg meluncur di zona hijau saham blue chips bbca tlkm hingga pgas melaju,20,0.13564038276672363
2025-12-02,ternyata ini saham bank yang bisa kasih cuan gurih 68 bukan bbca cs [SEP] jangan terlewat hari ini 212 cum dividen interim bbca rp55 per saham [SEP] harga saham pt bank central asia tbk bbca hari ini 02 december 2025,3,0.14160066843032837
2025-12-03,bbca terbaru efisiensi operasional dan pertumbuhan laba berkelanjutan [SEP] yang bikin saham bbca mendadak anjlok [SEP] harga saham pt bank central asia tbk bbca hari ini 03 december 2025 [SEP] laba agregat big bank mulai naik secara bulanan bikin valuasi menarik jelang 2026 [SEP] ihsg menguat pada awal perdagangan kamis 412 saham bbca hingga indf naik [SEP] kado akhir tahun dividen interim emiten keuangan bbca bfin cs untuk pemegang saham,6,0.0645357072353363
2025-12-05,nasib saham bbca [SEP] saham big banks bergerak variatif pada jumat 512 bbca menguat bbri terkoreksi [SEP] harga saham pt bank central asia tbk bbca hari ini 05 december 2025,3,0.11433500051498413
2025-12-08,sinyal penting saham bbca [SEP] ternyata harga saham bbca wajarnya segini [SEP] reksadana hpam  manulife melonjak saat ihsg turun punya saham bbca mtel impc tlkm tmas [SEP] berita populer saham bca bbca babak belur hingga update harga emas perhiasan [SEP] saham big banks menguat pada penutupan bursa senin 812 bmri pimpin kenaikan,5,0.10765513777732849
2025-12-09,saham bbca anjlok [SEP] titik yang pas untuk menyergap saham bbca [SEP] saham ini jadi sasaran empuk aksi jual asing [SEP] ihsg rebound ke atas 8700 pada awal perdagangan rabu 1012 saham bbca dan bmri naik [SEP] ihsg ditutup turun 061 bbca anjlok 241 jadi pemberat utama [SEP] harga saham pt bank central asia tbk bbca hari ini 09 december 2025,6,0.11196652054786682
2025-12-10,titik rawan saham bbca [SEP] berita populer saham bbca rontok hingga harga emas perhiasan kinclong [SEP] prospek saham bumi dewa hingga bbca yang jadi buruan investor [SEP] garagara ini saham bbca anjlok [SEP] asing net sell  saham bbca ludes dijual,5,0.05021309852600098
2025-12-11,rekomendasi saham hari ini bbca excl ptpp  tapg ihsg diprediksi melemah [SEP] beda arah morgan stanley soal target harga saham bbca [SEP] berita populer level krusial saham bbca hingga harga emas perhiasan terpangkas [SEP] level krusial saham bbca [SEP] kabar baru dari bca bbca [SEP] gerak saham bumi dewa coin brpt hingga bbca yang paling banyak diburu investor [SEP] bunga the fed dipangkas empat saham bank besar dan ihsg melemah [SEP] saham big banks kompak melemah usai the fed pangkas suku bunga simak rekomendasinya [SEP] saham big banks kompak melemah pada penutupan bursa kamis 11 desember 2025,9,0.10272017121315002
2025-12-12,goldman sachs  sederet investor jumbo yang lepas ratusan juta lembar saham bbca [SEP] ramalan saham bbca [SEP] saham bbca bisabisa jadi segini [SEP] harga saham pt bank central asia tbk bbca hari ini 12 december 2025,4,0.062367141246795654
2025-12-15,bbca 11m25 laba bersih bank only 4 yoy [SEP] bank mandiri bri bni bca bakal seperti jp morgan  goldman sachs [SEP] saham bbca bakal begini setelah melorot 23 [SEP] pegang bbca bbri dan bbni reksadana saham sucor  batavia naik 4 saat ihsg turun [SEP] syarat penting saham bbca [SEP] ihsg sesi i menguat 057 ditopang bbri hingga bbca [SEP] asing buang saham bbca sentuh ara gerak tipu atau aksi lanjutan [SEP] ihsg dibuka menguat pada awal perdagangan selasa 1612 saham bbca hingga mbss naik [SEP] harga saham pt bank central asia tbk bbca hari ini 15 december 2025 [SEP] saham big banks kompak menghijau pada penutupan bursa senin 15122025,10,0.14693784713745117
2025-12-16,jadi jawara top laggard saham bbca bikin deretan investor institusi global boncos [SEP] saham bbca bisa tembus level ini [SEP] ihsg diterawang ke 9500 bbca bakal lari ke sini [SEP] saham big banks melemah pada penutupan bursa selasa 1612 kecuali bmri [SEP] harga saham pt bank central asia tbk bbca hari ini 16 december 2025,5,0.09855735301971436
2025-12-17,harga saham pt bank central asia tbk bbca hari ini 17 december 2025,1,0.14302629232406616
2025-12-18,target  rekomendasi saham bbca sampai bbri usai bi rate ditahan  market [SEP] bbca panas terimbas buyback  masih bisa ngegas ke sini [SEP] saham big banks kompak menghijau pada penutupan bursa kamis 18122025 [SEP] asing mendadak net buy gede 3 saham disergap,4,0.06338164210319519
2025-12-19,target ihsg 9440 di 2026 bbca hingga icbp masuk daftar saham pilihan [SEP] dewa raih fasilitas kredit rp1 triliun dari bca [SEP] harga saham pt bank central asia tbk bbca hari ini 19 december 2025,3,0.06208738684654236
2025-12-22,jadi pemberat ihsg begini rekomendasi saham bbca dan bbri untuk 2026 [SEP] saham blue chip penekan ihsg 2025 bbca bbri byan ammn layak beli [SEP] sasaran saham bbca bocor [SEP] ihsg naik pada awal perdagangan senin 2212 saham bbca hingga dssa menghijau [SEP] saham blue chip penekan ihsg 2025 bbca bbri byan ammn layak beli [SEP] agenda bursa hari ini pembayaran dividen bbca hingga rupslb bris smgr 22 desember 2025 [SEP] ihsg 2026 dipatok 9440 bbca hingga aadi masuk daftar belanja [SEP] pilahpilih saham perbankan jelang libur natal dan tahun baru [SEP] harga saham pt bank central asia tbk bbca hari ini 22 december 2025,9,0.13647466897964478
2025-12-24,harga saham pt bank central asia tbk bbca hari ini 24 december 2025,1,0.15748268365859985
2025-12-25,saham bbca banyak dibuang asing segini target harganya,1,0.034150004386901855
2025-12-29,harga saham pt bank central asia tbk bbca hari ini 29 december 2025 [SEP] 8 saham akhir tahun yang menarik jelang tutup buku 2025,2,0.1035226583480835
2025-12-30,dewa milik grup bakrie utang rp5 triliun ke bca dan bank mandiri [SEP] review saham perbankan di tahun 2025 bank digital melaju big banks loyo [SEP] asing kabur rp 4234 triliun dari pasar saham sepanjang 2025 begini proyeksi di 2026 [SEP] dua saham perbankan ini masih dijual asing prospek 2026 [SEP] saham empat bank besar lesu di 2025 bbca minus kali pertama sejak 2008 [SEP] harga saham pt bank central asia tbk bbca hari ini 30 december 2025,6,0.05472502112388611
2025-12-31,saham perbankan diproyeksikan bangkit pada 2026 ini sentimen pemicunya [SEP] tutup tahun 2025 saham bbca alami penurunan [SEP] darma henwa dewa raih kredit jumbo rp 5 triliun dari bbca dan bmri [SEP] review saham perbankan di tahun 2025 bank digital melaju big banks loyo [SEP] tren saham perbankan 2025 bank digital bersinar bank besar tertinggal,5,0.05862605571746826
2026-01-01,saham bbca diprediksi segini di 2026 [SEP] nasib saham bbri bumi dan bbca,2,-0.009689033031463623
